1,66,3,0
1,195,4,8.306612
1,12,3,15.64167
1,13,4,19.796793
1,14,4,12.378233
1,142,4,0
1,462,4,0
1,15,4,0
1,858,3,6.6397805
1,859,2,0
1,29,2,6.2485647
1,30,3,0
1,31,2,0
1,95,3,0
1,37,3,0
1,102,3,0
1,486,-1,20.159668
1,875,2,11.304947
1,876,3,6.3172736
1,879,3,0
1,880,3,8.349524
1,497,3,0
1,51,3,14.411278
1,52,4,5.9519615
1,184,2,21.028975
1,56,3,5.8361793
1,57,2,6.010168
1,185,3,0
1,378,2,0
2,643,3,0
2,390,3,0
2,391,3,0
2,202,3,0
2,12,1,28.21904
2,14,4,14.605812
2,15,2,0
2,658,3,6.674826
2,856,3,0
2,857,3,0
2,858,2,0
2,859,2,0
2,285,3,0
2,864,3,0
2,102,3,0
2,486,-1,7.864072
2,746,1,18.725168
2,877,3,0
2,497,3,0
2,51,3,14.183337
2,52,4,6.809099
2,948,2,0
2,184,2,10.535073
2,442,4,0
2,380,4,0
3,144,3,19.54806
3,5,3,20.50753
3,181,3,17.718208
3,485,-1,15.1962
3,6,3,0
3,119,3,8.206787
3,90,3,9.979847
3,91,3,9.367728
3,399,3,23.385578
4,166,3,35.753315
4,488,-1,25.68702
4,236,3,17.043547
5,1296,1,11.959867
5,401,3,8.566731
5,1297,3,6.174591
5,552,1,9.111806
5,488,-1,7.95493
6,257,3,12.286549
6,258,3,0
6,99,2,6.1526484
6,115,3,5.9062443
6,491,-1,14.855737
7,19,4,0
7,20,2,0
7,56,3,36.166466
7,57,3,35.97439
7,58,3,21.003021
7,492,-1,64.905205
8,48,1,10.971579
8,354,1,8.841631
8,20,3,0
8,196,3,7.811334
8,197,3,10.338949
8,999,3,8.079271
8,360,1,0
8,1112,3,0
8,122,1,21.194859
8,58,3,9.093338
8,492,-1,16.115389
8,1005,1,8.070836
9,21,2,5.80081
9,22,2,0
9,550,2,4.9770823
9,534,-1,0
10,259,2,6.6484256
10,1011,3,6.600474
10,436,3,0
10,405,2,11.6592865
10,437,3,0
10,438,3,0
10,998,3,6.5426116
10,493,-1,26.655489
10,302,3,17.56271
11,160,4,7.9092374
11,20,4,0
11,262,3,15.454417
11,263,3,7.99851
11,27,3,11.764115
11,28,3,13.500857
11,654,4,16.683659
11,495,-1,26.771482
12,624,-1,29.057884
12,194,2,0
12,86,2,8.37772
12,649,4,14.606716
12,650,2,11.480398
12,652,2,6.743624
13,64,2,0
13,496,-1,24.808386
13,65,4,0
13,311,4,0
13,265,2,0
14,64,1,17.127333
14,496,-1,0
14,65,4,9.481159
15,497,-1,0
15,462,3,16.122068
15,463,1,11.662204
16,498,-1,27.507948
16,196,3,8.548945
16,266,2,11.838186
16,106,3,19.077375
17,498,-1,16.574356
17,196,3,11.057747
17,106,2,19.105244
18,498,-1,16.614016
18,196,2,12.848337
18,197,2,17.97326
18,198,2,0
19,32,2,0
19,67,2,0
19,1379,4,11.296212
19,499,-1,0
19,164,2,10.016359
19,715,3,0
19,716,3,12.522881
19,717,3,0
19,639,3,0
19,719,4,0
20,500,-1,38.71798
20,87,3,16.614994
20,407,3,10.002388
20,88,3,23.349165
20,104,3,9.683719
20,408,3,0
20,267,3,11.657379
20,268,3,23.529013
20,269,3,10.553262
20,270,3,20.133709
21,16,2,8.159499
21,502,-1,26.460327
21,413,2,10.925619
21,414,3,0
21,271,1,13.078047
22,68,1,0
22,502,-1,0
23,704,2,0
23,705,2,0
23,899,3,6.8848386
23,900,1,0
23,901,2,0
23,902,1,13.793348
23,903,3,7.280783
23,199,4,0
23,200,2,0
23,201,2,0
23,1289,2,7.7355657
23,1290,3,5.4125485
23,593,3,0
23,594,4,0
23,597,2,0
23,917,3,6.0489144
23,1109,2,7.9401035
23,919,3,5.2190723
23,1112,2,5.1030636
23,601,2,0
23,544,2,0
23,1256,2,0
23,1259,2,7.32071
23,749,3,0
23,1197,2,4.655819
23,687,2,0
23,1333,4,0
23,1141,2,0
23,1272,2,0
23,634,2,7.0012116
23,698,2,7.8355656
23,700,2,4.8991113
23,892,-1,12.314719
24,756,-1,17.987993
24,92,3,0
24,46,2,16.056757
24,47,2,10.535225
25,212,3,15.598622
25,276,3,0
25,213,2,12.087826
25,277,3,18.379604
25,214,3,14.415113
25,215,3,19.86733
25,216,3,17.051363
25,426,3,12.503493
25,427,3,0
25,511,-1,16.525274
26,145,1,20.723928
26,611,1,21.998396
26,1076,2,14.7248
26,565,2,0
26,406,2,0
26,376,2,11.1392
26,511,-1,0
27,224,2,11.571542
27,512,-1,13.904816
27,278,3,0
27,428,3,16.757654
28,224,3,0
28,512,-1,0
28,279,3,0
29,464,4,19.890162
29,609,2,0
29,225,3,13.198046
29,465,4,25.032001
29,513,-1,18.661715
29,514,2,19.242973
29,466,4,8.83356
29,612,2,22.976027
29,793,3,0
29,250,2,17.308634
30,464,2,8.910522
30,225,2,6.2858105
30,609,3,0
30,513,-1,11.471855
30,514,2,6.435357
30,466,3,10.151654
30,612,3,5.5989456
30,793,4,0
31,776,4,0
31,751,-1,20.379793
32,752,-1,25.03294
32,465,2,0
32,247,4,8.300053
32,249,3,0
32,777,3,0
32,778,3,0
32,250,4,9.233789
33,516,-1,44.014847
33,252,3,27.824917
33,141,4,27.546682
33,431,3,30.799274
34,672,3,11.368841
34,800,3,10.134329
34,516,-1,16.553741
34,714,3,8.271431
34,252,1,11.305506
34,431,3,13.554841
34,799,3,15.474801
35,132,3,6.4052515
35,517,-1,0
35,166,1,7.8487287
35,167,1,0
36,518,-1,10.671572
36,168,3,10.733859
36,169,2,0
37,97,3,5.692911
37,242,3,6.265734
37,487,3,7.1898656
37,519,-1,7.8272767
37,121,3,7.335932
37,409,3,8.61741
37,187,3,0
37,188,2,9.558359
37,172,3,0
37,173,2,7.8876066
38,272,3,9.644255
38,24,2,6.0425024
38,552,2,6.4562407
38,536,-1,13.13801
38,553,2,6.8810034
38,554,2,0
38,283,2,0
38,555,2,0
38,556,2,8.878346
38,557,4,0
38,558,4,7.2453575
39,418,3,7.0840034
39,552,2,0
39,1257,3,11.644906
39,554,2,0
39,555,1,0
39,556,2,0
39,557,4,0
39,79,3,6.2019567
39,207,3,10.209005
39,272,1,9.574381
39,24,2,6.120385
39,536,-1,5.2065234
39,505,3,5.5156903
39,283,2,0
40,552,2,5.3031154
40,553,2,0
40,554,2,0
40,555,2,0
40,556,2,0
40,557,4,0
40,558,4,0
40,272,3,7.250065
40,976,3,5.12454
40,85,3,0
40,24,2,4.3192124
40,536,-1,13.384916
40,283,2,0
41,288,1,15.890904
41,289,1,29.822042
41,433,2,24.836775
41,520,-1,15.629535
42,467,3,18.770819
42,468,2,22.874743
42,469,3,21.26724
42,470,3,0
42,775,4,0
42,521,-1,37.343582
43,467,1,17.475046
43,468,1,12.39422
43,469,1,15.391371
43,39,3,13.647337
43,503,3,13.153217
43,775,3,0
43,521,-1,12.927554
44,436,3,0
44,437,4,0
44,524,-1,0
44,302,3,0
45,481,3,9.177168
45,1185,3,11.116447
45,1226,4,0
45,1355,4,0
45,525,-1,16.570734
45,305,2,17.7758
45,338,3,7.6306324
45,308,3,6.9764476
45,629,3,0
45,663,3,0
45,570,2,7.230479
45,572,3,8.430215
45,798,3,0
46,481,3,10.384437
46,1185,4,12.812168
46,1226,4,0
46,1355,4,0
46,525,-1,14.97394
46,623,3,13.371874
46,305,2,17.011803
46,338,3,8.915631
46,84,4,13.213833
46,629,4,7.9467626
46,663,4,0
46,344,3,12.464923
46,570,3,0
46,123,4,13.941449
46,572,4,11.657883
46,798,3,0
47,1185,3,0
47,1355,3,9.421772
47,525,-1,21.748957
47,304,2,16.534508
47,305,3,16.212711
