1,66,3,0
1,195,4,11.28736
1,12,3,15.566209
1,13,4,17.508879
1,14,4,15.172262
1,142,4,0
1,462,4,0
1,15,4,0
1,858,3,8.488907
1,859,2,0
1,29,2,8.541445
1,30,3,0
1,31,2,0
1,95,3,0
1,37,3,0
1,102,3,0
1,486,-1,19.679338
1,875,2,10.892608
1,876,3,8.606903
1,879,3,0
1,880,3,10.355547
1,497,3,0
1,51,3,15.584837
1,52,4,8.403055
1,184,2,21.207785
1,56,3,0
1,57,2,0
1,185,3,0
1,378,2,0
2,643,3,0
2,390,3,0
2,391,3,0
2,202,3,0
2,12,1,31.435566
2,14,4,21.03266
2,15,2,0
2,658,3,12.131858
2,856,3,0
2,857,3,0
2,858,2,0
2,859,2,0
2,285,3,0
2,864,3,0
2,102,3,0
2,486,-1,13.628815
2,746,1,23.196371
2,877,3,0
2,497,3,0
2,51,3,16.389826
2,52,4,12.12205
2,948,2,0
2,184,2,13.122716
2,442,4,0
2,380,4,0
3,144,3,17.174278
3,5,3,19.607594
3,181,3,18.704708
3,485,-1,15.9073925
3,6,3,0
3,119,3,9.994681
3,90,3,10.655219
3,91,3,10.266408
3,399,3,21.691084
4,166,3,39.731968
4,488,-1,28.656506
4,236,3,23.63535
5,1296,1,12.713576
5,401,3,10.613562
5,1297,3,8.24718
5,552,1,11.412741
5,488,-1,10.765445
6,257,3,16.594622
6,258,3,0
6,99,2,10.797272
6,115,3,10.815483
6,491,-1,17.396172
7,19,4,0
7,20,2,0
7,56,3,48.237164
7,57,3,46.271706
7,58,3,36.437103
7,492,-1,68.765274
8,48,1,15.192316
8,354,1,12.482756
8,20,3,0
8,196,3,13.186942
8,197,3,14.600484
8,999,3,0
8,360,1,0
8,1112,3,0
8,122,1,26.959282
8,58,3,13.94661
8,492,-1,20.0578
8,1005,1,12.341521
9,21,2,7.7940855
9,22,2,6.8076515
9,550,2,7.0839305
9,534,-1,0
10,259,2,0
10,1011,3,12.43022
10,436,3,0
10,405,2,14.711113
10,437,3,0
10,438,3,0
10,998,3,0
10,493,-1,27.525734
10,302,3,22.2008
11,160,4,0
11,20,4,0
11,262,3,23.363735
11,263,3,0
11,27,3,18.649864
11,28,3,20.66342
11,654,4,21.846195
11,495,-1,32.830063
12,624,-1,29.829378
12,194,2,0
12,86,2,11.291628
12,649,4,15.226359
12,650,2,15.102345
12,652,2,0
13,64,2,0
13,496,-1,22.989683
13,65,4,0
13,311,4,0
13,265,2,0
14,64,1,16.693575
14,496,-1,0
14,65,4,10.116307
15,497,-1,0
15,462,3,13.385654
15,463,1,11.8895855
16,498,-1,31.27337
16,196,3,14.856237
16,266,2,19.850986
16,106,3,24.290054
17,498,-1,23.794403
17,196,3,21.966385
17,106,2,26.30054
18,498,-1,24.756678
18,196,2,20.06188
