1,66,3,0
1,195,4,4.890421
1,12,3,8.066036
1,13,4,9.254519
1,14,4,5.7431684
1,142,4,0
1,462,4,0
1,15,4,0
1,858,3,3.0074725
1,859,2,0
1,29,2,3.5538464
1,30,3,0
1,31,2,0
1,95,3,0
1,37,3,0
1,102,3,0
1,486,-1,9.897163
1,875,2,5.80921
1,876,3,2.8838894
1,879,3,0
1,880,3,4.7425346
1,497,3,0
1,51,3,7.005749
1,52,4,2.7917266
1,184,2,10.671468
1,56,3,0
1,57,2,0
1,185,3,0
1,378,2,0
2,643,3,0
2,390,3,0
2,391,3,0
2,202,3,0
2,12,1,13.941598
2,14,4,6.8903418
2,15,2,0
2,658,3,3.3230035
2,856,3,0
2,857,3,0
2,858,2,0
2,859,2,0
2,285,3,2.8237243
2,864,3,0
2,102,3,0
2,486,-1,3.494645
2,746,1,9.282105
2,877,3,0
2,497,3,0
2,51,3,6.518344
2,52,4,2.7917266
2,948,2,0
2,184,2,4.9845314
2,442,4,0
2,380,4,0
3,144,3,9.301756
3,5,3,10.113876
3,181,3,9.066953
3,485,-1,7.8069754
3,6,3,0
3,119,3,4.115737
3,90,3,4.7670517
3,91,3,4.645895
3,399,3,11.702389
4,166,3,16.984188
4,488,-1,11.917748
4,236,3,7.1120934
5,1296,1,5.640352
5,401,3,4.2097874
5,1297,3,3.123983
5,552,1,4.6513176
5,488,-1,4.1050935
6,257,3,6.052904
6,258,3,0
6,99,2,3.0817714
6,115,3,2.9502943
6,491,-1,7.289016
7,19,4,0
7,20,2,0
7,56,3,17.05434
7,57,3,16.586166
7,58,3,9.346424
7,492,-1,31.099026
8,48,1,4.960946
8,354,1,3.7527804
8,20,3,0
8,196,3,0
8,197,3,5.384704
8,999,3,3.4435503
8,360,1,3.504804
8,1112,3,0
8,122,1,9.715652
8,58,3,4.3580265
8,492,-1,7.4667406
8,1005,1,3.1476874
9,21,2,2.94339
9,22,2,0
9,550,2,2.8117375
9,534,-1,0
10,259,2,0
10,1011,3,3.0861683
10,436,3,0
10,405,2,5.8919854
10,437,3,0
10,438,3,0
10,998,3,3.0477057
10,493,-1,12.251455
10,302,3,8.489012
11,160,4,3.1578946
11,20,4,0
11,262,3,6.007989
11,263,3,3.1031287
11,27,3,5.0999165
11,28,3,5.3817577
