1,66,3,0
1,195,4,6.28736
1,12,3,10.566209
1,13,4,12.508878
1,14,4,8.172262
1,142,4,0
1,462,4,0
1,15,4,0
1,858,3,4.4889064
1,859,2,0
1,29,2,4.5414453
1,30,3,0
1,31,2,0
1,95,3,0
1,37,3,0
1,102,3,4.105786
1,486,-1,12.6793375
1,875,2,7.892608
1,876,3,4.6069036
1,879,3,0
1,880,3,6.3555474
1,497,3,0
1,51,3,9.584837
1,52,4,4.403055
1,184,2,14.207785
1,56,3,0
1,57,2,0
1,185,3,0
1,378,2,0
2,643,3,0
2,390,3,0
2,391,3,0
2,202,3,0
2,12,1,19.435564
2,14,4,10.03266
2,15,2,0
2,658,3,5.131858
2,856,3,0
2,857,3,0
2,858,2,0
2,859,2,0
2,285,3,0
2,864,3,0
2,102,3,0
2,486,-1,5.6288147
2,746,1,13.196371
2,877,3,0
2,497,3,0
2,51,3,9.389826
2,52,4,5.12205
2,948,2,0
2,184,2,7.1227155
2,442,4,0
2,380,4,0
3,144,3,12.174278
3,5,3,13.607593
3,181,3,12.704709
3,485,-1,10.907393
3,6,3,0
3,119,3,5.9946814
3,90,3,6.655219
3,91,3,6.2664084
3,399,3,15.691084
4,166,3,22.731968
4,488,-1,16.656506
4,236,3,11.635348
5,1296,1,7.7135763
5,401,3,5.613562
5,1297,3,4.24718
5,552,1,6.41274
5,488,-1,5.765445
6,257,3,8.594622
6,258,3,0
6,99,2,4.7972717
6,115,3,4.8154836
6,491,-1,10.396173
7,19,4,0
7,20,2,0
7,56,3,25.237162
7,57,3,25.271706
7,58,3,16.437101
7,492,-1,45.765278
8,48,1,8.192316
8,354,1,6.4827557
8,20,3,0
8,196,3,6.186942
8,197,3,7.600484
8,999,3,5.665099
8,360,1,0
8,1112,3,0
8,122,1,14.959281
8,58,3,6.94661
8,492,-1,12.057801
8,1005,1,6.341521
9,21,2,4.7940855
9,22,2,3.8076518
9,550,2,4.083931
9,534,-1,0
10,259,2,5.0234337
10,1011,3,5.430219
10,436,3,0
10,405,2,8.711113
10,437,3,0
10,438,3,0
10,998,3,5.053829
10,493,-1,16.525734
10,302,3,12.2008
11,160,4,0
11,20,4,0
11,262,3,10.363734
11,263,3,6.094992
11,27,3,8.649863
11,28,3,9.663421
11,654,4,11.846196
11,495,-1,18.830063
12,624,-1,18.829378
12,194,2,0
12,86,2,6.291627
12,649,4,9.22636
12,650,2,9.102345
12,652,2,5.1378436
13,64,2,0
13,496,-1,15.989683
13,65,4,0
13,311,4,0
13,265,2,0
14,64,1,11.693575
14,496,-1,0
14,65,4,7.1163073
15,497,-1,0
15,462,3,9.385654
15,463,1,7.8895855
16,498,-1,18.27337
16,196,3,6.8562374
16,266,2,8.850987
16,106,3,14.290055
17,498,-1,11.794404
17,196,3,8.966386
17,106,2,14.300542
18,498,-1,12.756678
18,196,2,10.06188
18,197,2,12.974659
18,198,2,0
19,32,2,0
19,67,2,0
19,1379,4,8.296588
19,499,-1,0
19,164,2,6.781784
19,715,3,0
19,716,3,9.20687
19,717,3,0
19,639,3,0
19,719,4,0
20,500,-1,26.358664
20,87,3,11.791999
20,407,3,7.3270655
20,88,3,16.18497
20,104,3,6.891548
20,408,3,0
20,267,3,8.128065
20,268,3,16.53707
20,269,3,7.8433
20,270,3,13.709081
21,16,2,5.4945636
21,502,-1,19.651934
21,413,2,7.9166574
21,414,3,0
21,271,1,9.189598
22,68,1,0
22,502,-1,0
23,704,2,0
23,705,2,0
23,899,3,4.8671784
23,900,1,0
23,901,2,0
23,902,1,9.101758
23,903,3,5.068038
23,199,4,0
23,200,2,0
23,201,2,0
23,1289,2,5.6984878
23,1290,3,4.0497465
23,593,3,0
23,594,4,0
23,597,2,0
23,917,3,4.5566826
23,1109,2,5.3635173
23,919,3,3.6375427
23,1112,2,3.6559987
23,601,2,0
23,544,2,0
23,1256,2,0
23,1259,2,5.110237
23,749,3,0
23,1197,2,0
23,687,2,0
23,1333,4,0
23,1141,2,0
23,1272,2,0
23,634,2,4.690177
23,698,2,5.673704
23,700,2,3.5778713
23,892,-1,8.717541
24,756,-1,11.213249
24,92,3,0
24,46,2,10.714636
24,47,2,6.5033536
25,212,3,10.339114
25,276,3,0
25,213,2,8.445091
25,277,3,11.822882
25,214,3,10.140775
25,215,3,13.494721
25,216,3,10.4585705
25,426,3,8.747362
25,427,3,0
25,511,-1,11.604166
26,145,1,16.392883
26,611,1,16.934723
26,1076,2,11.586386
26,565,2,0
26,406,2,0
26,376,2,9.095136
26,511,-1,0
27,224,2,8.374135
27,512,-1,9.861354
27,278,3,0
27,428,3,12.048558
28,224,3,0
28,512,-1,0
28,279,3,0
29,464,4,14.49284
29,609,2,0
29,225,3,8.762631
29,465,4,18.103659
29,513,-1,14.444832
29,514,2,14.508998
29,466,4,6.979579
29,612,2,16.857073
29,793,3,0
29,250,2,12.822775
30,464,2,6.6734138
30,225,2,4.6771283
30,609,3,0
30,513,-1,8.654018
30,514,2,4.8828297
30,466,3,6.480225
30,612,3,4.4474297
30,793,4,0
31,776,4,0
31,751,-1,14.19518
32,752,-1,17.64513
32,465,2,0
32,247,4,6.5347714
32,249,3,0
32,777,3,0
32,778,3,0
32,250,4,7.7376947
33,516,-1,31.341713
33,252,3,18.161558
33,141,4,20.954653
33,431,3,22.005922
34,672,3,8.703839
34,800,3,7.82482
34,516,-1,12.0923395
34,714,3,6.177382
34,252,1,7.487948
34,431,3,9.442918
34,799,3,10.717348
35,132,3,4.132264
35,517,-1,0
35,166,1,4.5537057
35,167,1,0
36,518,-1,7.79685
36,168,3,7.6224327
36,169,2,0
37,97,3,4.6174784
37,242,3,4.932886
37,487,3,5.339345
37,519,-1,5.4526
37,121,3,5.7893414
37,409,3,6.5077505
37,187,3,0
37,188,2,6.636901
37,172,3,0
37,173,2,5.278196
38,272,3,6.8051195
38,24,2,0
38,552,2,4.510695
38,536,-1,9.442813
38,553,2,5.281804
38,554,2,0
38,283,2,0
38,555,2,0
38,556,2,6.6294947
38,557,4,0
38,558,4,5.6194124
39,418,3,5.5243406
39,552,2,0
39,1257,3,7.03211
39,554,2,0
39,555,1,0
39,556,2,0
39,557,4,0
39,79,3,4.585715
39,207,3,6.91937
39,272,1,6.223206
39,24,2,4.759776
39,536,-1,3.725404
39,505,3,4.3225245
39,283,2,0
40,552,2,3.6596775
40,553,2,0
40,554,2,0
40,555,2,0
40,556,2,0
40,557,4,0
40,558,4,0
40,272,3,4.8089986
40,976,3,3.7536385
40,85,3,0
40,24,2,3.4419882
40,536,-1,8.782068
40,283,2,0
41,288,1,11.070128
41,289,1,19.472343
41,433,2,15.571962
41,520,-1,11.249558
42,467,3,14.01839
42,468,2,16.877687
42,469,3,16.191338
42,470,3,0
42,775,4,0
42,521,-1,26.553556
43,467,1,12.602157
43,468,1,9.259039
43,469,1,11.266306
43,39,3,9.826752
43,503,3,10.314204
43,775,3,0
43,521,-1,9.7375345
44,436,3,0
44,437,4,0
44,524,-1,0
44,302,3,0
45,481,3,7.47149
45,1185,3,8.035759
45,1226,4,0
45,1355,4,0
45,525,-1,12.280611
45,305,2,12.697575
45,338,3,5.6107183
45,308,3,5.3097844
45,629,3,0
45,663,3,0
45,570,2,6.089512
45,572,3,6.7100797
45,798,3,0
46,481,3,8.60365
46,1185,4,9.394432
46,1226,4,0
46,1355,4,6.358278
46,525,-1,11.351094
46,623,3,9.794501
46,305,2,12.825541
46,338,3,6.8191705
46,84,4,10.288373
46,629,4,6.917548
46,663,4,0
46,344,3,9.280008
46,570,3,6.566345
46,123,4,10.454411
46,572,4,9.109096
46,798,3,0
47,1185,3,0
47,1355,3,6.86333
47,525,-1,15.737894
47,304,2,11.554984
47,305,3,12.014915
47,306,2,6.024766
47,307,2,12.823144
47,308,4,9.048439
47,629,3,6.806084
47,309,2,7.6993294
47,310,2,12.451047
47,663,3,10.490296
47,570,2,11.508463
47,572,2,8.15851
47,798,3,0
48,439,2,7.4614973
48,311,3,0
48,440,3,15.110329
48,265,4,0
48,314,4,0
48,794,4,3.6997027
48,187,4,0
48,315,4,5.5264797
48,316,3,0
48,797,3,11.862129
48,798,3,4.6396794
48,526,-1,15.588675
49,320,3,17.14465
49,478,4,10.446365
49,527,-1,20.054684
50,528,-1,9.323276
50,306,4,0
50,629,2,8.624104
50,21,4,0
50,326,2,11.346262
50,22,4,0
50,94,4,0
51,192,3,10.861501
51,528,-1,13.083525
51,629,2,9.931772
51,261,4,13.079644
51,326,4,14.280809
51,23,2,10.738956
51,105,2,8.474911
51,381,2,0
51,94,1,10.707104
51,494,2,19.763601
51,63,4,0
52,528,-1,8.531259
52,306,2,11.833429
52,21,2,11.3032675
52,22,2,8.243361
52,326,4,9.28287
53,448,4,12.059061
53,208,4,23.737507
53,33,3,11.107857
53,449,4,9.057245
53,531,-1,16.778147
53,296,3,13.2012005
53,297,4,11.140719
53,298,4,14.747308
53,299,4,0
53,446,4,0
53,447,4,13.075318
54,560,3,11.574132
54,84,2,18.953503
54,628,4,0
54,101,3,11.353483
54,661,4,0
54,294,3,11.601784
54,24,3,0
54,123,-1,23.525888
54,364,3,14.008396
54,365,3,15.163479
55,16,2,11.60751
55,562,2,12.047437
55,502,3,0
55,375,2,7.281065
55,376,4,13.140957
55,377,4,14.048739
55,378,3,0
55,538,-1,7.0694737
55,460,2,16.514357
55,255,3,9.467569
55,271,3,0
56,705,4,0
56,753,-1,21.416515
56,643,4,5.562874
56,1339,3,10.732915
56,779,4,0
56,379,4,8.799055
