1,66,3,6.8650136
1,195,4,13.306612
1,12,3,20.64167
1,13,4,24.796793
1,14,4,19.378233
1,142,4,3.7153983
1,462,4,1.2760255
1,15,4,1.3174126
1,858,3,10.639781
1,859,2,6.4415274
1,29,2,10.248565
1,30,3,2.768492
1,31,2,1.2460232
1,95,3,5.2080355
1,37,3,3.2331214
1,102,3,8.599804
1,486,-1,27.159668
1,875,2,14.304947
1,876,3,10.317274
1,879,3,5.4122148
1,880,3,12.349524
1,497,3,5.951786
1,51,3,20.411278
1,52,4,9.9519615
1,184,2,28.028975
1,56,3,8.83618
1,57,2,9.010168
1,185,3,3.0753717
1,378,2,7.409361
2,643,3,4.909336
2,390,3,10.439685
2,391,3,9.327398
2,202,3,11.334485
2,12,1,40.21904
2,14,4,25.605812
2,15,2,6.418539
2,658,3,13.674827
2,856,3,8.7295265
2,857,3,6.4618673
2,858,2,5.048273
2,859,2,5.176008
2,285,3,10.40056
2,864,3,6.719373
2,102,3,9.808512
2,486,-1,15.864072
2,746,1,28.725168
2,877,3,5.4401197
2,497,3,11.0129795
2,51,3,21.183336
2,52,4,13.809099
2,948,2,10.590669
2,184,2,16.535074
2,442,4,8.544209
2,380,4,9.037733
3,144,3,24.54806
3,5,3,26.50753
3,181,3,23.718208
3,485,-1,20.196201
3,6,3,5.8264894
3,119,3,12.206787
3,90,3,13.979847
3,91,3,13.367728
3,399,3,29.385578
4,166,3,52.753315
4,488,-1,37.68702
4,236,3,29.043547
5,1296,1,16.959866
5,401,3,13.566731
5,1297,3,10.174591
5,552,1,14.111805
5,488,-1,12.954929
6,257,3,20.286549
6,258,3,6.923494
6,99,2,12.152648
6,115,3,11.906244
6,491,-1,21.855736
7,19,4,20.401144
7,20,2,15.037395
7,56,3,59.166466
7,57,3,56.97439
7,58,3,41.00302
7,492,-1,87.905205
8,48,1,17.971579
8,354,1,14.841631
8,20,3,9.137271
8,196,3,14.811335
8,197,3,17.33895
8,999,3,13.079271
8,360,1,11.238264
8,1112,3,10.639147
8,122,1,33.19486
8,58,3,16.093338
8,492,-1,24.115389
8,1005,1,14.070836
9,21,2,8.80081
9,22,2,7.4060965
9,550,2,7.9770823
9,534,-1,1.3801413
10,259,2,13.648425
10,1011,3,13.600473
10,436,3,10.26756
10,405,2,17.659286
10,437,3,11.57263
10,438,3,11.250658
10,998,3,12.542612
10,493,-1,37.655487
10,302,3,27.56271
11,160,4,16.909237
11,20,4,14.53265
11,262,3,28.454418
11,263,3,15.998509
11,27,3,21.764114
11,28,3,24.500858
11,654,4,26.683659
11,495,-1,40.77148
12,624,-1,40.057884
12,194,2,7.3987336
12,86,2,13.37772
12,649,4,20.606716
12,650,2,17.480398
12,652,2,10.743624
13,64,2,5.135205
13,496,-1,31.808386
13,65,4,3.7356431
13,311,4,5.101902
13,265,2,5.2303944
14,64,1,22.127333
14,496,-1,2.2569966
14,65,4,12.481159
15,497,-1,1.1929741
15,462,3,20.122068
15,463,1,15.662204
16,498,-1,40.507946
16,196,3,16.548944
16,266,2,22.838186
16,106,3,29.077375
17,498,-1,28.574356
17,196,3,24.057747
17,106,2,31.105244
18,498,-1,28.614016
18,196,2,22.848337
18,197,2,28.97326
18,198,2,7.9545293
19,32,2,9.235658
19,67,2,7.833084
19,1379,4,20.296211
19,499,-1,9.575236
19,164,2,19.01636
19,715,3,13.011036
19,716,3,22.522879
19,717,3,14.732706
19,639,3,10.851355
19,719,4,7.580681
20,500,-1,50.71798
20,87,3,25.614994
20,407,3,16.002388
20,88,3,34.349167
20,104,3,15.683719
20,408,3,13.703404
20,267,3,18.65738
20,268,3,34.52901
20,269,3,17.553263
20,270,3,31.133709
21,16,2,14.1595
21,502,-1,38.460327
21,413,2,18.92562
21,414,3,8.769845
21,271,1,19.078047
22,68,1,13.031959
22,502,-1,12.11858
23,704,2,4.751373
23,705,2,2.7343102
23,899,3,10.884839
23,900,1,3.4681005
23,901,2,3.328007
23,902,1,20.793348
23,903,3,12.280783
23,199,4,8.148181
23,200,2,3.3192718
23,201,2,1.2984462
23,1289,2,13.735565
23,1290,3,10.412549
23,593,3,4.35415
23,594,4,5.0360966
23,597,2,6.977662
23,917,3,12.048914
23,1109,2,10.940104
23,919,3,8.219072
23,1112,2,8.103064
23,601,2,4.2866163
23,544,2,3.9789748
23,1256,2,3.1583178
23,1259,2,11.32071
23,749,3,4.9880075
23,1197,2,6.655819
23,687,2,2.7982602
23,1333,4,3.1365716
23,1141,2,1.2704589
23,1272,2,5.305439
23,634,2,11.001211
23,698,2,12.835566
23,700,2,7.8991113
23,892,-1,17.31472
24,756,-1,23.987993
24,92,3,9.70072
24,46,2,22.056757
24,47,2,16.535225
25,212,3,27.598621
25,276,3,10.181225
25,213,2,23.087826
25,277,3,28.379604
25,214,3,24.415113
25,215,3,29.86733
25,216,3,28.051363
25,426,3,21.503494
25,427,3,14.828845
25,511,-1,27.525274
26,145,1,38.723927
26,611,1,39.998398
26,1076,2,28.7248
26,565,2,24.712418
26,406,2,25.292732
26,376,2,24.1392
26,511,-1,13.232116
27,224,2,17.57154
27,512,-1,19.904816
27,278,3,11.480189
27,428,3,26.757654
28,224,3,4.9285717
28,512,-1,2.4586139
28,279,3,2.493301
29,464,4,31.890163
29,609,2,12.362932
29,225,3,24.198046
29,465,4,37.032
29,513,-1,30.661715
29,514,2,32.242973
29,466,4,18.833559
29,612,2,33.97603
29,793,3,14.576582
29,250,2,26.308636
30,464,2,13.910522
30,225,2,11.28581
30,609,3,3.4374628
30,513,-1,16.471855
30,514,2,10.435357
30,466,3,15.151655
30,612,3,9.598946
30,793,4,5.184929
31,776,4,6.7342854
31,751,-1,29.379793
32,752,-1,35.03294
32,465,2,9.802443
32,247,4,15.300053
32,249,3,7.2331123
32,777,3,10.068203
32,778,3,4.5763874
32,250,4,15.233789
33,516,-1,61.014847
33,252,3,39.824917
33,141,4,39.54668
33,431,3,44.799274
34,672,3,16.368841
34,800,3,17.134329
34,516,-1,24.553741
34,714,3,13.271431
34,252,1,16.305506
34,431,3,19.55484
34,799,3,23.474802
35,132,3,11.4052515
35,517,-1,1.5945773
35,166,1,10.848729
35,167,1,4.2067547
36,518,-1,17.671572
36,168,3,17.73386
36,169,2,6.3419676
37,97,3,10.692911
37,242,3,9.265735
37,487,3,11.189866
37,519,-1,10.827276
37,121,3,12.335932
37,409,3,12.61741
37,187,3,5.509606
37,188,2,14.558359
37,172,3,2.5576973
37,173,2,11.887607
38,272,3,16.644255
38,24,2,12.042502
38,552,2,12.456241
38,536,-1,21.13801
38,553,2,12.881003
38,554,2,6.0702057
38,283,2,5.4791193
38,555,2,8.010499
38,556,2,15.878346
38,557,4,6.9505315
38,558,4,12.2453575
39,418,3,9.084003
39,552,2,5.4084263
39,1257,3,15.644906
39,554,2,1.2074422
39,555,1,2.8935251
39,556,2,3.2285943
39,557,4,1.2074422
39,79,3,9.201957
39,207,3,14.209006
39,272,1,13.574381
39,24,2,11.120385
39,536,-1,8.206524
39,505,3,8.515691
39,283,2,1.2984462
40,552,2,8.303115
40,553,2,2.34523
40,554,2,1.2074422
40,555,2,1.2288314
40,556,2,6.9664254
40,557,4,4.3175497
40,558,4,5.7213845
40,272,3,10.250065
40,976,3,9.124539
40,85,3,6.6923466
40,24,2,8.319212
40,536,-1,18.384916
40,283,2,1.2984462
41,288,1,24.890903
41,289,1,40.82204
41,433,2,35.836773
41,520,-1,26.629534
42,467,3,33.77082
42,468,2,37.87474
42,469,3,36.26724
42,470,3,20.051552
42,775,4,16.068361
42,521,-1,57.343582
43,467,1,27.475046
43,468,1,20.39422
43,469,1,24.39137
43,39,3,22.647337
43,503,3,23.153217
43,775,3,10.564821
43,521,-1,21.927555
44,436,3,6.2814646
44,437,4,6.055381
44,524,-1,6.040699
44,302,3,6.6570654
45,481,3,16.177168
45,1185,3,17.116447
45,1226,4,6.992085
45,1355,4,11.568297
45,525,-1,24.570734
45,305,2,25.7758
45,338,3,12.630632
45,308,3,11.976448
45,629,3,10.0242405
45,663,3,10.574901
45,570,2,13.230479
45,572,3,16.430214
45,798,3,9.084129
46,481,3,20.384436
46,1185,4,20.812168
46,1226,4,13.038067
46,1355,4,16.411524
46,525,-1,24.97394
46,623,3,23.371874
46,305,2,28.011803
46,338,3,15.915631
46,84,4,24.213833
46,629,4,16.946762
46,663,4,14.965702
46,344,3,23.464922
46,570,3,15.507704
46,123,4,24.941448
46,572,4,23.657883
46,798,3,11.422369
47,1185,3,9.266397
47,1355,3,16.421772
47,525,-1,31.748957
47,304,2,26.534508
47,305,3,25.212711
47,306,2,14.46162
47,307,2,27.75352
47,308,4,19.188738
47,629,3,15.069905
47,309,2,17.09421
47,310,2,25.827087
47,663,3,22.311535
47,570,2,23.35202
47,572,2,19.751595
47,798,3,6.647668
48,439,2,14.407938
48,311,3,5.6772966
48,440,3,27.690504
48,265,4,1.4966985
48,314,4,1.783387
48,794,4,7.85816
48,187,4,5.924776
48,315,4,12.579988
48,316,3,5.699487
48,797,3,25.15664
48,798,3,13.285252
48,526,-1,28.940077
49,320,3,33.105114
49,478,4,22.643736
49,527,-1,41.393913
50,528,-1,24.558388
50,306,4,15.415171
50,629,2,22.518982
50,21,4,14.546345
50,326,2,27.863592
50,22,4,18.818079
50,94,4,18.891977
51,192,3,26.25101
51,528,-1,30.324396
51,629,2,23.657
51,261,4,29.651093
51,326,4,29.997711
51,23,2,26.21316
51,105,2,22.12683
51,381,2,13.65398
51,94,1,28.052343
51,494,2,41.913914
51,63,4,16.900782
52,528,-1,21.530985
52,306,2,27.930632
52,21,2,24.465794
52,22,2,21.021759
52,326,4,21.239689
53,448,4,29.141691
53,208,4,51.41286
53,33,3,29.066072
53,449,4,22.87639
53,531,-1,37.758904
53,296,3,34.301178
53,297,4,27.690207
53,298,4,32.658394
53,299,4,20.781113
53,446,4,20.45669
53,447,4,30.90216
54,560,3,28.65225
54,84,2,41.164024
54,628,4,25.56624
54,101,3,28.860233
54,661,4,23.895548
54,294,3,28.594946
54,24,3,24.478897
54,123,-1,51.95121
54,364,3,36.390835
54,365,3,35.57756
55,16,2,25.065174
55,562,2,27.818893
55,502,3,10.999077
55,375,2,18.712473
55,376,4,28.530558
55,377,4,31.09944
55,378,3,16.075335
55,538,-1,17.938171
55,460,2,33.47912
55,255,3,22.53305
55,271,3,7.8852134
56,705,4,8.664639
56,753,-1,46.32447
56,643,4,12.051647
56,1339,3,23.187805
56,779,4,2.8760233
56,379,4,18.96161
56,380,2,12.311871
56,780,4,11.654722
56,749,3,15.864359
56,14,4,30.37509
56,686,4,17.577381
57,704,4,18.23363
57,705,4,14.415192
57,746,3,10.217072
57,779,4,7.650468
57,780,4,9.056158
57,12,4,5.3350916
57,14,4,16.33649
57,15,4,11.028288
57,593,3,14.561443
57,753,-1,32.472786
57,914,3,12.021793
57,857,4,15.698803
57,379,4,17.504808
57,859,4,11.078278
57,380,2,21.213657
58,784,4,22.03576
58,785,3,32.58024
